run_id	label_count	backend_count	phase	sample_id	epoch_ms	backend	pid	rss_bytes	pss_bytes
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	36	1787280083119	6	4031	112173056	75413504
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	36	1787280083119	7	4029	112123904	75388928
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	36	1787280083119	8	4033	111808512	75367424
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	37	1787280083222	1	4028	112242688	75517952
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	37	1787280083222	2	4027	111505408	75479040
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	37	1787280083222	3	4026	112029696	75407360
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	37	1787280083222	4	4032	112168960	75415552
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	37	1787280083222	5	4030	111915008	75416576
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	37	1787280083222	6	4031	112435200	76212224
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	37	1787280083222	7	4029	112123904	75388928
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	37	1787280083222	8	4033	111808512	75367424
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	38	1787280083326	1	4028	112242688	75517952
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	38	1787280083326	2	4027	111505408	75479040
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	38	1787280083326	3	4026	112029696	75407360
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	38	1787280083326	4	4032	112168960	75755520
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	38	1787280083326	5	4030	111915008	75416576
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	38	1787280083326	6	4031	112173056	75458560
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	38	1787280083326	7	4029	112123904	75388928
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	38	1787280083326	8	4033	111808512	75367424
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	39	1787280083430	1	4028	112242688	75517952
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	39	1787280083430	2	4027	111583232	75479040
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	39	1787280083430	3	4026	112029696	75407360
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	39	1787280083430	4	4032	113217536	76861440
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	39	1787280083430	5	4030	111915008	75416576
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	39	1787280083430	6	4031	112173056	75413504
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	39	1787280083430	7	4029	112123904	75388928
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	39	1787280083430	8	4033	111845376	75367424
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	40	1787280083534	1	4028	112242688	76128256
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	40	1787280083534	2	4027	113025024	76924928
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	40	1787280083534	3	4026	112029696	75407360
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	40	1787280083534	4	4032	112168960	75415552
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	40	1787280083534	5	4030	111915008	75416576
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	40	1787280083534	6	4031	112173056	75413504
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	40	1787280083534	7	4029	112152576	75388928
a07b662523180685af3bc65cbb56921a38fe21ec-b8	65536	8	query	40	1787280083534	8	4033	111845376	75367424
